sg_uf,nm_ue,ds_cargo,ds_sit_tot_turno,ds_genero,ds_cor_raca,ds_grau_instrucao,nr_cpf,ds_ocupacao,sg_partido
MA,São Luís,VEREADOR,SUPLENTE,MASCULINO,PARDA,ENSINO FUNDAMENTAL COMPLETO,-4,OUTROS,PL
MA,São Luís,VEREADOR,SUPLENTE,MASCULINO,PARDA,SUPERIOR COMPLETO,-4,OUTROS,PL
MA,São Luís,VEREADOR,SUPLENTE,MASCULINO,PRETA,SUPERIOR COMPLETO,-4,ADVOGADO,PL
MA,São Luís,VEREADOR,SUPLENTE,MASCULINO,PARDA,ENSINO MÉDIO COMPLETO,-4,POLICIAL MILITAR,REPUBLICANOS
MA,São Luís,VEREADOR,SUPLENTE,MASCULINO,PARDA,SUPERIOR COMPLETO,-4,SERVIDOR PÚBLICO MUNICIPAL,REPUBLICANOS
MA,São Luís,VEREADOR,SUPLENTE,MASCULINO,PARDA,ENSINO MÉDIO COMPLETO,-4,ADMINISTRADOR,MDB
MA,São Luís,VEREADOR,SUPLENTE,MASCULINO,PRETA,SUPERIOR COMPLETO,-4,APOSENTADO (EXCETO SERVIDOR PÚBLICO),MDB
MA,São Luís,VEREADOR,SUPLENTE,FEMININO,BRANCA,SUPERIOR INCOMPLETO,-4,OUTROS,MDB
MA,São Luís,VEREADOR,SUPLENTE,FEMININO,PARDA,SUPERIOR COMPLETO,-4,SERVIDOR PÚBLICO MUNICIPAL,PSD
MA,São Luís,VICE-PREFEITO,NÃO ELEITO,FEMININO,PARDA,SUPERIOR COMPLETO,-4,SERVIDOR PÚBLICO ESTADUAL,PSTU
MA,São Luís,VEREADOR,NÃO ELEITO,MASCULINO,PRETA,SUPERIOR COMPLETO,-4,OUTROS,PDT
MA,São Luís,VEREADOR,#NULO,FEMININO,PRETA,ENSINO MÉDIO COMPLETO,-4,OUTROS,MOBILIZA
MA,São Luís,PREFEITO,ELEITO,MASCULINO,BRANCA,SUPERIOR COMPLETO,-4,PREFEITO,PSD
MA,São Luís,PREFEITO,NÃO ELEITO,MASCULINO,PARDA,SUPERIOR COMPLETO,-4,ADVOGADO,PSB
MA,São Luís,VEREADOR,NÃO ELEITO,MASCULINO,PARDA,SUPERIOR INCOMPLETO,-4,SERVIDOR PÚBLICO ESTADUAL,REDE
MA,São Luís,VEREADOR,NÃO ELEITO,MASCULINO,PRETA,SUPERIOR COMPLETO,-4,OUTROS,PSOL
MA,São Luís,VEREADOR,NÃO ELEITO,FEMININO,BRANCA,ENSINO MÉDIO COMPLETO,-4,COZINHEIRO,REDE
MA,São Luís,VEREADOR,NÃO ELEITO,MASCULINO,PARDA,SUPERIOR COMPLETO,-4,ADVOGADO,REDE
MA,São Luís,VEREADOR,SUPLENTE,MASCULINO,PRETA,SUPERIOR COMPLETO,-4,"ESTIVADOR, CARREGADOR E ASSEMELHADOS",UNIÃO
MA,São Luís,VEREADOR,NÃO ELEITO,FEMININO,PARDA,ENSINO FUNDAMENTAL COMPLETO,-4,OUTROS,PMB
MA,São Luís,VEREADOR,NÃO ELEITO,MASCULINO,PARDA,ENSINO MÉDIO COMPLETO,-4,ADMINISTRADOR,PMB
MA,São Luís,VEREADOR,SUPLENTE,FEMININO,PARDA,SUPERIOR COMPLETO,-4,OUTROS,PDT
MA,São Luís,VEREADOR,SUPLENTE,MASCULINO,PRETA,SUPERIOR COMPLETO,-4,TÉCNICO EM AGRONOMIA E AGRIMENSURA,PDT
MA,São Luís,VEREADOR,NÃO ELEITO,FEMININO,BRANCA,ENSINO FUNDAMENTAL COMPLETO,-4,"CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES",NOVO
MA,São Luís,VEREADOR,NÃO ELEITO,FEMININO,BRANCA,SUPERIOR COMPLETO,-4,EMPRESÁRIO,NOVO
MA,São Luís,VEREADOR,NÃO ELEITO,MASCULINO,PARDA,ENSINO MÉDIO COMPLETO,-4,EMPRESÁRIO,NOVO
MA,São Luís,VEREADOR,NÃO ELEITO,MASCULINO,PRETA,ENSINO FUNDAMENTAL INCOMPLETO,-4,MOTORISTA PARTICULAR,NOVO
MA,São Luís,VEREADOR,NÃO ELEITO,FEMININO,BRANCA,SUPERIOR COMPLETO,-4,APOSENTADO (EXCETO SERVIDOR PÚBLICO),NOVO
MA,São Luís,VEREADOR,NÃO ELEITO,FEMININO,PARDA,SUPERIOR COMPLETO,-4,OUTROS,NOVO
MA,São Luís,VEREADOR,SUPLENTE,MASCULINO,PARDA,ENSINO MÉDIO INCOMPLETO,-4,PRODUTOR AGROPECUÁRIO,PSB
MA,São Luís,VEREADOR,SUPLENTE,FEMININO,PRETA,SUPERIOR COMPLETO,-4,PEDAGOGO,PSB
MA,São Luís,VEREADOR,SUPLENTE,MASCULINO,BRANCA,SUPERIOR INCOMPLETO,-4,PROFESSOR DE ENSINO MÉDIO,PSB
MA,São Luís,VEREADOR,NÃO ELEITO,FEMININO,PARDA,ENSINO MÉDIO COMPLETO,-4,OUTROS,DC
MA,São Luís,VEREADOR,NÃO ELEITO,MASCULINO,PARDA,ENSINO MÉDIO COMPLETO,-4,ENGENHEIRO,DC
MA,São Luís,VEREADOR,SUPLENTE,FEMININO,PRETA,SUPERIOR COMPLETO,-4,ASSISTENTE SOCIAL,PRD
MA,São Luís,VEREADOR,SUPLENTE,MASCULINO,PARDA,SUPERIOR INCOMPLETO,-4,PROFESSOR DE ENSINO MÉDIO,PRD
MA,São Luís,VEREADOR,SUPLENTE,MASCULINO,PARDA,ENSINO MÉDIO COMPLETO,-4,MILITAR REFORMADO,PRD
MA,São Luís,VEREADOR,SUPLENTE,FEMININO,PARDA,ENSINO MÉDIO COMPLETO,-4,COZINHEIRO,PRD
MA,São Luís,VEREADOR,SUPLENTE,FEMININO,PRETA,ENSINO MÉDIO COMPLETO,-4,PRODUTOR DE ESPETÁCULOS PÚBLICOS,PP
MA,São Luís,VEREADOR,SUPLENTE,FEMININO,PRETA,SUPERIOR COMPLETO,-4,BOMBEIRO MILITAR,PP
MA,São Luís,VEREADOR,SUPLENTE,MASCULINO,INDÍGENA,ENSINO MÉDIO COMPLETO,-4,OUTROS,PP
MA,São Luís,VEREADOR,SUPLENTE,MASCULINO,PARDA,ENSINO MÉDIO COMPLETO,-4,SERVIDOR PÚBLICO FEDERAL,PP
MA,São Luís,VEREADOR,ELEITO POR MÉDIA,MASCULINO,BRANCA,SUPERIOR COMPLETO,-4,SERVIDOR PÚBLICO ESTADUAL,PP
MA,São Luís,VEREADOR,SUPLENTE,MASCULINO,BRANCA,SUPERIOR COMPLETO,-4,SERVIDOR PÚBLICO MUNICIPAL,PP
MA,São Luís,VEREADOR,SUPLENTE,FEMININO,PRETA,SUPERIOR COMPLETO,-4,OUTROS,PP
MA,São Luís,VEREADOR,SUPLENTE,FEMININO,PRETA,SUPERIOR COMPLETO,-4,POLICIAL MILITAR,PODE
MA,São Luís,VEREADOR,ELEITO POR QP,MASCULINO,PARDA,SUPERIOR COMPLETO,-4,EMPRESÁRIO,PODE
MA,São Luís,VEREADOR,SUPLENTE,MASCULINO,PARDA,SUPERIOR COMPLETO,-4,SERVIDOR PÚBLICO FEDERAL,PODE
MA,São Luís,VEREADOR,SUPLENTE,MASCULINO,PRETA,ENSINO MÉDIO COMPLETO,-4,SERVIDOR PÚBLICO MUNICIPAL,PODE
MA,São Luís,VEREADOR,SUPLENTE,MASCULINO,BRANCA,SUPERIOR INCOMPLETO,-4,OUTROS,PODE
MA,São Luís,VEREADOR,SUPLENTE,FEMININO,BRANCA,SUPERIOR COMPLETO,-4,OUTROS,PODE
MA,São Luís,VEREADOR,ELEITO POR MÉDIA,MASCULINO,PARDA,ENSINO MÉDIO COMPLETO,-4,VEREADOR,PV
MA,São Luís,VEREADOR,SUPLENTE,MASCULINO,PARDA,SUPERIOR COMPLETO,-4,OUTROS,PC do B
MA,São Luís,VEREADOR,SUPLENTE,MASCULINO,BRANCA,SUPERIOR COMPLETO,-4,ADMINISTRADOR,AVANTE
MA,São Luís,VEREADOR,ELEITO POR QP,MASCULINO,BRANCA,SUPERIOR COMPLETO,-4,ENGENHEIRO,PL
MA,São Luís,VEREADOR,SUPLENTE,MASCULINO,PRETA,ENSINO MÉDIO COMPLETO,-4,MECÂNICO DE MANUTENÇÃO,PL
MA,São Luís,VEREADOR,ELEITO POR QP,FEMININO,BRANCA,ENSINO MÉDIO COMPLETO,-4,EMPRESÁRIO,PL
MA,São Luís,VEREADOR,SUPLENTE,FEMININO,PRETA,SUPERIOR INCOMPLETO,-4,SERVIDOR PÚBLICO ESTADUAL,PL
MA,São Luís,VEREADOR,SUPLENTE,MASCULINO,PARDA,SUPERIOR COMPLETO,-4,PROFESSOR E INSTRUTOR DE FORMAÇÃO PROFISSIONAL,REPUBLICANOS
MA,São Luís,VEREADOR,SUPLENTE,FEMININO,PRETA,ENSINO FUNDAMENTAL COMPLETO,-4,CABELEIREIRO E BARBEIRO,REPUBLICANOS
MA,São Luís,VEREADOR,SUPLENTE,MASCULINO,PRETA,ENSINO MÉDIO COMPLETO,-4,SERVIDOR PÚBLICO MUNICIPAL,REPUBLICANOS
MA,São Luís,VEREADOR,SUPLENTE,MASCULINO,PARDA,SUPERIOR COMPLETO,-4,OUTROS,MDB
MA,São Luís,VEREADOR,SUPLENTE,MASCULINO,BRANCA,ENSINO MÉDIO COMPLETO,-4,OUTROS,MDB
MA,São Luís,VEREADOR,SUPLENTE,MASCULINO,NÃO INFORMADO,SUPERIOR INCOMPLETO,-4,OUTROS,MDB
MA,São Luís,VEREADOR,SUPLENTE,FEMININO,BRANCA,SUPERIOR COMPLETO,-4,ENFERMEIRO,MDB
MA,São Luís,VEREADOR,SUPLENTE,MASCULINO,PARDA,ENSINO MÉDIO COMPLETO,-4,EMPRESÁRIO,MDB
MA,São Luís,VEREADOR,SUPLENTE,MASCULINO,PRETA,SUPERIOR INCOMPLETO,-4,"ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS",MDB
MA,São Luís,VEREADOR,SUPLENTE,FEMININO,BRANCA,SUPERIOR COMPLETO,-4,SERVIDOR PÚBLICO MUNICIPAL,PSD
MA,São Luís,VEREADOR,SUPLENTE,MASCULINO,PARDA,SUPERIOR COMPLETO,-4,EMPRESÁRIO,PSD
MA,São Luís,VEREADOR,SUPLENTE,FEMININO,BRANCA,SUPERIOR COMPLETO,-4,ADVOGADO,PSD
MA,São Luís,VEREADOR,SUPLENTE,FEMININO,PRETA,SUPERIOR COMPLETO,-4,ASSISTENTE SOCIAL,PSD
MA,São Luís,VEREADOR,SUPLENTE,MASCULINO,BRANCA,SUPERIOR INCOMPLETO,-4,OUTROS,PSD
MA,São Luís,VICE-PREFEITO,ELEITO,FEMININO,PRETA,SUPERIOR COMPLETO,-4,OUTROS,PSD
MA,São Luís,VICE-PREFEITO,NÃO ELEITO,FEMININO,PARDA,SUPERIOR COMPLETO,-4,POLICIAL MILITAR,NOVO
MA,São Luís,VEREADOR,#NULO,MASCULINO,BRANCA,SUPERIOR COMPLETO,-4,ADMINISTRADOR,UNIÃO
MA,São Luís,VEREADOR,#NULO,FEMININO,PARDA,SUPERIOR COMPLETO,-4,MÉDICO,PMB
MA,São Luís,VEREADOR,#NULO,MASCULINO,PARDA,SUPERIOR COMPLETO,-4,SERVIDOR PÚBLICO ESTADUAL,AVANTE
MA,São Luís,VEREADOR,NÃO ELEITO,MASCULINO,BRANCA,ENSINO MÉDIO COMPLETO,-4,EMPRESÁRIO,PSOL
MA,São Luís,VEREADOR,NÃO ELEITO,FEMININO,INDÍGENA,SUPERIOR INCOMPLETO,-4,"ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS",PSOL
MA,São Luís,VEREADOR,SUPLENTE,MASCULINO,PARDA,SUPERIOR COMPLETO,-4,ADMINISTRADOR,UNIÃO
MA,São Luís,VEREADOR,ELEITO POR MÉDIA,FEMININO,PARDA,SUPERIOR COMPLETO,-4,PROFESSOR DE ENSINO FUNDAMENTAL,UNIÃO
MA,São Luís,VEREADOR,SUPLENTE,MASCULINO,PARDA,SUPERIOR COMPLETO,-4,PROFESSOR DE ENSINO FUNDAMENTAL,UNIÃO
MA,São Luís,VEREADOR,SUPLENTE,MASCULINO,PARDA,ENSINO MÉDIO COMPLETO,-4,"TÉCNICO DE MINERAÇÃO, METALURGIA E GEOLOGIA",UNIÃO
MA,São Luís,VEREADOR,SUPLENTE,FEMININO,PARDA,SUPERIOR COMPLETO,-4,EMPRESÁRIO,UNIÃO
MA,São Luís,VEREADOR,NÃO ELEITO,MASCULINO,PRETA,ENSINO FUNDAMENTAL COMPLETO,-4,EMPRESÁRIO,PMB
MA,São Luís,VEREADOR,NÃO ELEITO,FEMININO,BRANCA,ENSINO MÉDIO COMPLETO,-4,EMPREGADO DOMÉSTICO,NOVO
MA,São Luís,VEREADOR,NÃO ELEITO,MASCULINO,PARDA,SUPERIOR COMPLETO,-4,OUTROS,NOVO
MA,São Luís,VEREADOR,NÃO ELEITO,MASCULINO,PARDA,ENSINO MÉDIO INCOMPLETO,-4,EMPRESÁRIO,NOVO
MA,São Luís,VEREADOR,NÃO ELEITO,MASCULINO,PARDA,SUPERIOR COMPLETO,-4,"CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES",NOVO
MA,São Luís,VEREADOR,NÃO ELEITO,MASCULINO,PRETA,ENSINO MÉDIO COMPLETO,-4,EMPRESÁRIO,NOVO
MA,São Luís,VEREADOR,SUPLENTE,MASCULINO,BRANCA,SUPERIOR COMPLETO,-4,VEREADOR,PSB
MA,São Luís,VEREADOR,NÃO ELEITO,MASCULINO,PARDA,ENSINO MÉDIO COMPLETO,-4,MOTORISTA DE VEÍCULOS DE TRANSPORTE DE CARGA,PSDB
MA,São Luís,VEREADOR,NÃO ELEITO,FEMININO,PARDA,SUPERIOR COMPLETO,-4,ASSISTENTE SOCIAL,DC
MA,São Luís,VEREADOR,NÃO ELEITO,FEMININO,PARDA,ENSINO MÉDIO COMPLETO,-4,"CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES",DC
MA,São Luís,VEREADOR,NÃO ELEITO,MASCULINO,PARDA,ENSINO MÉDIO COMPLETO,-4,EMPRESÁRIO,DC
MA,São Luís,VEREADOR,NÃO ELEITO,FEMININO,PRETA,SUPERIOR COMPLETO,-4,AGENTE ADMINISTRATIVO,DC
MA,São Luís,VEREADOR,SUPLENTE,FEMININO,PARDA,SUPERIOR COMPLETO,-4,"ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS",PRD
MA,São Luís,VEREADOR,SUPLENTE,FEMININO,PARDA,SUPERIOR COMPLETO,-4,ENFERMEIRO,PRD
MA,São Luís,VEREADOR,SUPLENTE,FEMININO,BRANCA,SUPERIOR COMPLETO,-4,ENFERMEIRO,PRD
MA,São Luís,VEREADOR,SUPLENTE,FEMININO,BRANCA,ENSINO MÉDIO COMPLETO,-4,EMPRESÁRIO,PRD
MA,São Luís,VEREADOR,SUPLENTE,MASCULINO,PRETA,SUPERIOR COMPLETO,-4,LOCUTOR E COMENTARISTA DE RÁDIO E TELEVISÃO E RADIALISTA,PRD
MA,São Luís,VEREADOR,SUPLENTE,FEMININO,PARDA,SUPERIOR COMPLETO,-4,SERVIDOR PÚBLICO ESTADUAL,PP
MA,São Luís,VEREADOR,SUPLENTE,MASCULINO,PARDA,SUPERIOR COMPLETO,-4,COMERCIANTE,PP
MA,São Luís,VEREADOR,ELEITO POR QP,MASCULINO,PARDA,ENSINO MÉDIO COMPLETO,-4,VEREADOR,PP
MA,São Luís,VEREADOR,SUPLENTE,MASCULINO,PARDA,ENSINO MÉDIO COMPLETO,-4,BOMBEIRO MILITAR,PP
MA,São Luís,VEREADOR,SUPLENTE,FEMININO,BRANCA,SUPERIOR COMPLETO,-4,LOCUTOR E COMENTARISTA DE RÁDIO E TELEVISÃO E RADIALISTA,PODE
MA,São Luís,VEREADOR,ELEITO POR QP,MASCULINO,PARDA,SUPERIOR COMPLETO,-4,ENGENHEIRO,PODE
MA,São Luís,VEREADOR,SUPLENTE,MASCULINO,PARDA,SUPERIOR INCOMPLETO,-4,EMPRESÁRIO,PODE
MA,São Luís,VEREADOR,SUPLENTE,MASCULINO,BRANCA,ENSINO MÉDIO COMPLETO,-4,MOTORISTA PARTICULAR,PV
MA,São Luís,VEREADOR,ELEITO POR QP,MASCULINO,PRETA,SUPERIOR COMPLETO,-4,VEREADOR,PT
MA,São Luís,VEREADOR,SUPLENTE,FEMININO,PRETA,ENSINO MÉDIO COMPLETO,-4,OUTROS,PC do B
MA,São Luís,VEREADOR,SUPLENTE,MASCULINO,BRANCA,SUPERIOR COMPLETO,-4,ADVOGADO,AVANTE
MA,São Luís,VEREADOR,SUPLENTE,MASCULINO,PARDA,SUPERIOR COMPLETO,-4,PROFESSOR DE ENSINO SUPERIOR,AVANTE
MA,São Luís,VEREADOR,SUPLENTE,FEMININO,PARDA,SUPERIOR INCOMPLETO,-4,ADMINISTRADOR,AVANTE
MA,São Luís,VEREADOR,SUPLENTE,MASCULINO,BRANCA,ENSINO MÉDIO COMPLETO,-4,PROFESSOR DE ENSINO FUNDAMENTAL,AVANTE
MA,São Luís,VEREADOR,SUPLENTE,MASCULINO,PARDA,ENSINO MÉDIO COMPLETO,-4,EMPRESÁRIO,PL
MA,São Luís,VEREADOR,SUPLENTE,FEMININO,PRETA,ENSINO MÉDIO COMPLETO,-4,NUTRICIONISTA E ASSEMELHADOS,PL
MA,São Luís,VEREADOR,SUPLENTE,FEMININO,BRANCA,SUPERIOR COMPLETO,-4,ADVOGADO,PL
MA,São Luís,VEREADOR,SUPLENTE,MASCULINO,BRANCA,SUPERIOR COMPLETO,-4,SERVIDOR PÚBLICO MUNICIPAL,REPUBLICANOS
MA,São Luís,VEREADOR,SUPLENTE,MASCULINO,PARDA,ENSINO MÉDIO COMPLETO,-4,MOTORISTA PARTICULAR,REPUBLICANOS
MA,São Luís,VEREADOR,SUPLENTE,MASCULINO,BRANCA,ENSINO MÉDIO COMPLETO,-4,COMERCIANTE,MDB
MA,São Luís,VEREADOR,SUPLENTE,FEMININO,PARDA,SUPERIOR COMPLETO,-4,SERVIDOR PÚBLICO FEDERAL,MDB
MA,São Luís,VEREADOR,SUPLENTE,MASCULINO,BRANCA,SUPERIOR COMPLETO,-4,PROFESSOR DE ENSINO MÉDIO,MDB
MA,São Luís,VEREADOR,SUPLENTE,MASCULINO,PRETA,SUPERIOR COMPLETO,-4,OUTROS,PSD
MA,São Luís,VICE-PREFEITO,NÃO ELEITO,MASCULINO,PARDA,SUPERIOR COMPLETO,-4,MILITAR REFORMADO,PRTB
MA,São Luís,VEREADOR,#NULO,MASCULINO,PARDA,ENSINO FUNDAMENTAL INCOMPLETO,-4,OUTROS,DC
MA,São Luís,VEREADOR,#NULO,MASCULINO,PRETA,SUPERIOR COMPLETO,-4,EMPRESÁRIO,PSD
MA,São Luís,VICE-PREFEITO,#NULO,FEMININO,BRANCA,SUPERIOR COMPLETO,-4,ADVOGADO,PT
MA,São Luís,PREFEITO,NÃO ELEITO,MASCULINO,PRETA,SUPERIOR COMPLETO,-4,PROFESSOR DE ENSINO SUPERIOR,PSOL
MA,São Luís,PREFEITO,NÃO ELEITO,MASCULINO,BRANCA,SUPERIOR COMPLETO,-4,SERVIDOR PÚBLICO FEDERAL,PSTU
MA,São Luís,VEREADOR,NÃO ELEITO,MASCULINO,PRETA,ENSINO MÉDIO COMPLETO,-4,OUTROS,MOBILIZA
MA,São Luís,VEREADOR,NÃO ELEITO,MASCULINO,PRETA,SUPERIOR INCOMPLETO,-4,OUTROS,PSOL
MA,São Luís,VEREADOR,NÃO ELEITO,FEMININO,PRETA,SUPERIOR COMPLETO,-4,OUTROS,PSOL
MA,São Luís,VEREADOR,SUPLENTE,MASCULINO,PRETA,ENSINO MÉDIO COMPLETO,-4,AGRICULTOR,UNIÃO
MA,São Luís,VEREADOR,SUPLENTE,MASCULINO,BRANCA,ENSINO MÉDIO COMPLETO,-4,EMPRESÁRIO,UNIÃO
MA,São Luís,VEREADOR,SUPLENTE,MASCULINO,PRETA,SUPERIOR COMPLETO,-4,SERVIDOR PÚBLICO FEDERAL,UNIÃO
MA,São Luís,VEREADOR,SUPLENTE,MASCULINO,PARDA,SUPERIOR INCOMPLETO,-4,OUTROS,PDT
MA,São Luís,VEREADOR,NÃO ELEITO,MASCULINO,PARDA,SUPERIOR COMPLETO,-4,ARTISTA PLÁSTICO E ASSEMELHADOS,NOVO
MA,São Luís,VEREADOR,NÃO ELEITO,MASCULINO,BRANCA,ENSINO MÉDIO COMPLETO,-4,MOTOBOY,NOVO
MA,São Luís,VEREADOR,NÃO ELEITO,FEMININO,PARDA,SUPERIOR INCOMPLETO,-4,COMERCIANTE,NOVO
MA,São Luís,VEREADOR,ELEITO POR QP,MASCULINO,PRETA,SUPERIOR COMPLETO,-4,VEREADOR,PSB
MA,São Luís,VEREADOR,ELEITO POR MÉDIA,MASCULINO,BRANCA,SUPERIOR COMPLETO,-4,SERVIDOR PÚBLICO ESTADUAL,PSB
MA,São Luís,VEREADOR,SUPLENTE,FEMININO,PRETA,ENSINO MÉDIO COMPLETO,-4,VEREADOR,PSB
MA,São Luís,VEREADOR,NÃO ELEITO,MASCULINO,BRANCA,ENSINO MÉDIO COMPLETO,-4,EMPRESÁRIO,PSDB
MA,São Luís,VEREADOR,NÃO ELEITO,MASCULINO,BRANCA,SUPERIOR COMPLETO,-4,OUTROS,PSDB
MA,São Luís,VEREADOR,NÃO ELEITO,FEMININO,BRANCA,SUPERIOR COMPLETO,-4,ADMINISTRADOR,CIDADANIA
MA,São Luís,VEREADOR,NÃO ELEITO,FEMININO,PRETA,ENSINO FUNDAMENTAL COMPLETO,-4,OUTROS,PSDB
MA,São Luís,VEREADOR,NÃO ELEITO,MASCULINO,BRANCA,ENSINO MÉDIO COMPLETO,-4,"TÉCNICO CONTABILIDADE, ESTATÍSTICA, ECONOMIA DOMÉSTICA E ADMINISTRAÇÃO",DC
MA,São Luís,VEREADOR,NÃO ELEITO,MASCULINO,BRANCA,ENSINO MÉDIO COMPLETO,-4,EMPRESÁRIO,DC
MA,São Luís,VEREADOR,SUPLENTE,MASCULINO,BRANCA,SUPERIOR COMPLETO,-4,"TÉCNICO CONTABILIDADE, ESTATÍSTICA, ECONOMIA DOMÉSTICA E ADMINISTRAÇÃO",PRD
MA,São Luís,VEREADOR,SUPLENTE,FEMININO,BRANCA,ENSINO MÉDIO COMPLETO,-4,REPRESENTANTE COMERCIAL,PP
MA,São Luís,VEREADOR,SUPLENTE,MASCULINO,NÃO INFORMADO,ENSINO MÉDIO COMPLETO,-4,"CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES",PP
MA,São Luís,VEREADOR,SUPLENTE,FEMININO,PARDA,ENSINO MÉDIO COMPLETO,-4,OUTROS,PP
MA,São Luís,VEREADOR,SUPLENTE,MASCULINO,PARDA,SUPERIOR COMPLETO,-4,SERVIDOR PÚBLICO ESTADUAL,PODE
MA,São Luís,VEREADOR,SUPLENTE,MASCULINO,BRANCA,SUPERIOR COMPLETO,-4,MÉDICO,PODE
MA,São Luís,VEREADOR,SUPLENTE,MASCULINO,PARDA,SUPERIOR COMPLETO,-4,EMPRESÁRIO,PV
MA,São Luís,VEREADOR,SUPLENTE,MASCULINO,PARDA,SUPERIOR COMPLETO,-4,PROFESSOR DE ENSINO SUPERIOR,PT
MA,São Luís,VEREADOR,SUPLENTE,FEMININO,PRETA,SUPERIOR COMPLETO,-4,JORNALISTA E REDATOR,PT
MA,São Luís,VEREADOR,SUPLENTE,FEMININO,PARDA,ENSINO MÉDIO COMPLETO,-4,PESCADOR,AVANTE
MA,São Luís,VEREADOR,SUPLENTE,FEMININO,BRANCA,SUPERIOR COMPLETO,-4,PEDAGOGO,AVANTE
MA,São Luís,VEREADOR,SUPLENTE,FEMININO,BRANCA,ENSINO MÉDIO COMPLETO,-4,AGENTE ADMINISTRATIVO,AVANTE
MA,São Luís,VEREADOR,SUPLENTE,MASCULINO,PARDA,SUPERIOR COMPLETO,-4,OUTROS,AVANTE
MA,São Luís,VEREADOR,SUPLENTE,FEMININO,BRANCA,SUPERIOR COMPLETO,-4,MOTORISTA PARTICULAR,REPUBLICANOS
MA,São Luís,VEREADOR,SUPLENTE,FEMININO,PARDA,ENSINO FUNDAMENTAL COMPLETO,-4,FAXINEIRO,REPUBLICANOS
MA,São Luís,VEREADOR,SUPLENTE,MASCULINO,PARDA,ENSINO MÉDIO COMPLETO,-4,VIGILANTE,REPUBLICANOS
MA,São Luís,VEREADOR,SUPLENTE,FEMININO,BRANCA,SUPERIOR COMPLETO,-4,ADVOGADO,MDB
MA,São Luís,VEREADOR,SUPLENTE,MASCULINO,BRANCA,ENSINO MÉDIO COMPLETO,-4,MILITAR REFORMADO,MDB
MA,São Luís,VEREADOR,SUPLENTE,FEMININO,PARDA,SUPERIOR COMPLETO,-4,EMPRESÁRIO,MDB
MA,São Luís,VEREADOR,ELEITO POR QP,MASCULINO,PARDA,SUPERIOR INCOMPLETO,-4,OUTROS,MDB
MA,São Luís,VEREADOR,SUPLENTE,MASCULINO,BRANCA,ENSINO MÉDIO COMPLETO,-4,POLICIAL MILITAR,PSD
MA,São Luís,VICE-PREFEITO,NÃO ELEITO,MASCULINO,BRANCA,SUPERIOR COMPLETO,-4,NUTRICIONISTA E ASSEMELHADOS,SOLIDARIEDADE
MA,São Luís,VEREADOR,#NULO,MASCULINO,PARDA,SUPERIOR COMPLETO,-4,JORNALISTA E REDATOR,DC
MA,São Luís,VEREADOR,NÃO ELEITO,MASCULINO,PARDA,ENSINO FUNDAMENTAL COMPLETO,-4,OUTROS,MOBILIZA
MA,São Luís,VEREADOR,NÃO ELEITO,MASCULINO,PRETA,ENSINO MÉDIO COMPLETO,-4,TAXISTA,MOBILIZA
MA,São Luís,VEREADOR,NÃO ELEITO,FEMININO,BRANCA,ENSINO MÉDIO COMPLETO,-4,OUTROS,MOBILIZA
MA,São Luís,VEREADOR,NÃO ELEITO,MASCULINO,BRANCA,ENSINO MÉDIO COMPLETO,-4,OUTROS,MOBILIZA
MA,São Luís,VEREADOR,NÃO ELEITO,MASCULINO,BRANCA,ENSINO MÉDIO COMPLETO,-4,"VENDEDOR PRACISTA, REPRESENTANTE, CAIXEIRO-VIAJANTE E ASSEMELHADOS",PSOL
MA,São Luís,VEREADOR,NÃO ELEITO,FEMININO,PARDA,SUPERIOR COMPLETO,-4,SERVIDOR PÚBLICO ESTADUAL,REDE
MA,São Luís,VEREADOR,NÃO ELEITO,MASCULINO,PARDA,ENSINO MÉDIO COMPLETO,-4,OUTROS,PSOL
MA,São Luís,VEREADOR,NÃO ELEITO,MASCULINO,PRETA,SUPERIOR COMPLETO,-4,PROFESSOR DE ENSINO FUNDAMENTAL,PSOL
MA,São Luís,VEREADOR,NÃO ELEITO,MASCULINO,PRETA,ENSINO MÉDIO COMPLETO,-4,PUBLICITÁRIO,REDE
MA,São Luís,VEREADOR,NÃO ELEITO,FEMININO,BRANCA,ENSINO MÉDIO COMPLETO,-4,"CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES",PSOL
MA,São Luís,VEREADOR,ELEITO POR QP,FEMININO,PARDA,SUPERIOR COMPLETO,-4,MÉDICO,UNIÃO
MA,São Luís,VEREADOR,ELEITO POR QP,MASCULINO,PARDA,ENSINO MÉDIO COMPLETO,-4,VEREADOR,UNIÃO
MA,São Luís,VEREADOR,SUPLENTE,MASCULINO,PRETA,ENSINO MÉDIO COMPLETO,-4,AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS,UNIÃO
